DATE,STATION,NAME,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,TARGET
2006-07-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.02,0.0,0.0,92.0,65.0,220.0,170.0,23.9,31.1,87.0
2006-07-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,87.0,61.0,30.0,80.0,17.0,23.0,88.0
2006-07-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,88.0,59.0,170.0,160.0,14.1,17.0,97.0
2006-07-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,97.0,60.0,320.0,320.0,19.9,23.0,98.0
2006-07-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,98.0,67.0,130.0,130.0,28.0,33.1,93.0
2006-07-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.11,0.0,0.0,93.0,62.0,220.0,230.0,28.0,31.1,93.0
2006-07-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,93.0,59.0,310.0,320.0,32.0,38.0,94.0
2006-07-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.02,0.0,0.0,94.0,62.0,310.0,320.0,38.9,46.1,96.0
2006-07-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,96.0,64.0,170.0,170.0,23.9,28.0,98.0
2006-07-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,98.0,66.0,160.0,170.0,23.0,28.0,99.0
2006-07-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,99.0,65.0,50.0,60.0,17.9,21.0,94.0
2006-07-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.42,0.0,0.0,0.0,94.0,63.0,40.0,40.0,29.1,34.9,86.0
2006-08-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.04,0.0,0.0,86.0,61.0,180.0,180.0,25.9,31.1,83.0
2006-08-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.13,0.0,0.0,83.0,58.0,300.0,300.0,33.1,36.9,84.0
2006-08-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.54,0.02,0.0,0.0,84.0,57.0,190.0,190.0,30.0,34.9,94.0
2006-08-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,94.0,58.0,170.0,170.0,21.9,25.1,88.0
2006-08-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,88.0,63.0,220.0,220.0,21.9,25.9,83.0
2006-08-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.08,0.0,0.0,83.0,62.0,200.0,190.0,28.0,32.0,87.0
2006-08-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,87.0,59.0,220.0,210.0,23.0,25.1,95.0
2006-08-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,95.0,57.0,190.0,60.0,17.0,21.0,96.0
2006-08-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,96.0,71.0,210.0,210.0,21.0,23.0,95.0
2006-08-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,95.0,68.0,70.0,20.0,19.9,25.1,95.0
2006-08-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",16.11,0.0,0.0,0.0,95.0,62.0,140.0,180.0,36.0,44.1,91.0
2006-08-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,0.0,0.0,91.0,65.0,200.0,200.0,30.0,36.0,84.0
2006-08-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.11,0.0,0.0,84.0,57.0,240.0,240.0,25.9,33.1,85.0
2006-08-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.32,0.05,0.0,0.0,85.0,59.0,220.0,220.0,25.9,31.1,91.0
2006-08-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,91.0,58.0,190.0,190.0,21.0,23.9,89.0
2006-08-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,89.0,60.0,40.0,40.0,21.9,25.9,93.0
2006-08-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,93.0,60.0,180.0,170.0,28.0,32.0,81.0
2006-08-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.01,0.0,0.0,81.0,63.0,30.0,30.0,21.0,25.9,78.0
2006-08-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.25,0.0,0.0,78.0,59.0,260.0,260.0,25.1,28.0,89.0
2006-08-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,89.0,57.0,130.0,140.0,23.9,28.0,85.0
2006-08-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,85.0,54.0,150.0,150.0,23.0,25.9,94.0
2006-08-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.86,0.0,0.0,0.0,94.0,57.0,180.0,100.0,21.9,28.0,95.0
2006-08-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,95.0,61.0,200.0,200.0,21.0,30.0,92.0
2006-08-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,92.0,67.0,30.0,20.0,25.9,32.0,80.0
2006-08-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,80.0,53.0,170.0,160.0,25.1,30.0,73.0
2006-08-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.09,0.0,0.0,73.0,52.0,150.0,150.0,32.0,38.0,75.0
2006-08-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,75.0,50.0,340.0,330.0,30.0,38.0,78.0
2006-08-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,78.0,43.0,30.0,30.0,21.9,29.1,83.0
2006-08-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,83.0,48.0,190.0,170.0,21.0,25.1,93.0
2006-08-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,93.0,57.0,160.0,210.0,21.0,23.0,89.0
2006-08-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.35,0.0,0.0,89.0,55.0,240.0,230.0,31.1,38.0,78.0
2006-09-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,78.0,47.0,20.0,20.0,36.9,45.0,60.0
2006-09-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,60.0,45.0,170.0,170.0,13.0,14.1,75.0
2006-09-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.28,0.0,0.0,0.0,75.0,43.0,20.0,50.0,15.0,19.9,75.0
2006-09-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,75.0,43.0,100.0,100.0,17.9,21.9,82.0
2006-09-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,82.0,51.0,180.0,60.0,14.1,17.9,83.0
2006-09-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,83.0,53.0,210.0,210.0,16.1,21.0,82.0
2006-09-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.11,0.0,0.0,82.0,53.0,50.0,40.0,34.9,44.1,64.0
2006-09-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.01,0.0,0.0,64.0,50.0,220.0,210.0,17.9,21.0,73.0
2006-09-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.01,0.0,0.0,73.0,50.0,30.0,30.0,23.9,28.0,72.0
2006-09-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.47,0.0,0.0,72.0,45.0,20.0,20.0,31.1,36.9,72.0
2006-09-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.04,0.0,0.0,72.0,48.0,40.0,40.0,25.9,30.0,76.0
2006-09-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,76.0,47.0,180.0,20.0,13.0,17.0,86.0
2006-09-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,86.0,52.0,190.0,190.0,21.0,25.9,86.0
2006-09-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,86.0,53.0,120.0,150.0,40.9,53.0,81.0
2006-09-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.01,0.0,0.0,81.0,52.0,230.0,200.0,25.1,36.0,69.0
2006-09-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",18.57,0.0,0.0,0.0,69.0,46.0,310.0,310.0,45.0,53.9,63.0
2006-09-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,63.0,37.0,280.0,280.0,38.9,47.0,64.0
2006-09-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,64.0,32.0,30.0,30.0,16.1,21.0,77.0
2006-09-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,77.0,40.0,120.0,140.0,16.1,23.9,78.0
2006-09-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,78.0,46.0,10.0,10.0,21.0,25.9,64.0
2006-09-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.65,0.13,0.0,0.0,64.0,47.0,290.0,300.0,23.9,32.0,55.0
2006-09-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.06,0.0,0.0,55.0,37.0,20.0,30.0,23.0,25.9,56.0
2006-09-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,0.0,56.0,33.0,340.0,20.0,28.0,34.9,65.0
2006-09-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,65.0,35.0,220.0,220.0,16.1,19.9,68.0
2006-09-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,68.0,41.0,210.0,210.0,15.0,17.0,77.0
2006-09-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.0,0.0,0.0,77.0,43.0,40.0,50.0,16.1,21.9,70.0
2006-09-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,70.0,39.0,40.0,40.0,25.9,31.1,80.0
2006-09-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,80.0,36.0,240.0,120.0,14.1,21.0,82.0
2006-09-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,82.0,46.0,50.0,50.0,17.0,21.0,83.0
2006-09-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,83.0,48.0,180.0,190.0,16.1,29.1,84.0
2006-10-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,84.0,53.0,230.0,230.0,16.1,21.0,83.0
2006-10-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,83.0,54.0,170.0,170.0,17.9,23.0,80.0
2006-10-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,80.0,48.0,300.0,310.0,29.1,38.9,65.0
2006-10-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,0.0,65.0,37.0,40.0,60.0,17.9,23.0,80.0
2006-10-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.26,0.0,0.0,0.0,80.0,43.0,10.0,20.0,15.0,17.9,82.0
2006-10-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.21,0.0,0.0,0.0,82.0,52.0,200.0,200.0,28.0,33.1,83.0
2006-10-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.88,0.0,0.0,0.0,83.0,55.0,200.0,200.0,32.0,40.0,57.0
2006-10-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.01,0.0,0.0,57.0,40.0,110.0,110.0,17.9,21.9,40.0
2006-10-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.17,0.0,0.0,40.0,37.0,110.0,110.0,21.0,23.0,50.0
2006-10-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,50.0,35.0,110.0,110.0,16.1,17.9,62.0
2006-10-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,62.0,34.0,60.0,60.0,23.9,28.0,64.0
2006-10-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,64.0,35.0,70.0,80.0,16.1,19.9,66.0
2006-10-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,66.0,32.0,230.0,110.0,14.1,19.9,68.0
2006-10-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.04,0.0,0.0,0.0,68.0,38.0,350.0,340.0,17.9,21.0,69.0
2006-10-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,69.0,42.0,210.0,210.0,17.9,23.0,69.0
2006-10-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,69.0,43.0,360.0,360.0,25.1,31.1,51.0
2006-10-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.11,3.4,0.0,51.0,26.0,360.0,20.0,21.0,25.1,42.0
2006-10-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",5.82,0.01,0.1,2.0,42.0,22.0,10.0,20.0,16.1,19.9,56.0
2006-10-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,56.0,31.0,310.0,310.0,17.9,23.0,65.0
2006-10-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.76,0.13,0.0,0.0,65.0,32.0,320.0,310.0,32.0,38.9,46.0
2006-10-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.02,1.0,1.0,46.0,27.0,10.0,360.0,25.9,31.1,48.0
2006-10-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,48.0,24.0,210.0,200.0,16.1,19.9,71.0
2006-10-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,71.0,38.0,210.0,220.0,17.9,23.0,63.0
2006-10-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,63.0,38.0,210.0,150.0,19.9,33.1,70.0
2006-10-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.02,0.0,0.0,70.0,36.0,40.0,310.0,23.9,30.0,39.0
2006-10-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",18.12,0.56,5.3,3.0,39.0,27.0,340.0,350.0,38.9,47.0,46.0
2006-10-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,2.0,46.0,26.0,230.0,250.0,17.0,21.9,68.0
2006-10-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.0,0.0,0.0,68.0,37.0,280.0,280.0,19.9,25.1,71.0
2006-10-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.07,0.0,0.0,0.0,71.0,38.0,220.0,220.0,21.9,25.1,64.0
2006-10-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,64.0,24.0,50.0,50.0,31.1,38.0,38.0
2006-10-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,38.0,23.0,120.0,130.0,16.1,21.0,37.0
2006-11-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,37.0,17.0,40.0,30.0,17.9,21.9,56.0
2006-11-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,56.0,21.0,200.0,200.0,15.0,17.9,66.0
2006-11-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,0.0,66.0,35.0,360.0,330.0,17.0,23.9,61.0
2006-11-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,61.0,34.0,180.0,300.0,17.9,25.1,62.0
2006-11-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.84,0.0,0.0,0.0,62.0,32.0,320.0,330.0,25.9,30.0,65.0
2006-11-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.93,0.0,0.0,0.0,65.0,32.0,290.0,260.0,15.0,19.9,75.0
2006-11-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.87,0.0,0.0,0.0,75.0,39.0,270.0,280.0,25.1,33.1,80.0
2006-11-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,80.0,39.0,300.0,300.0,31.1,38.9,49.0
2006-11-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,49.0,36.0,30.0,30.0,17.9,21.9,50.0
2006-11-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,50.0,23.0,70.0,330.0,17.0,21.9,65.0
2006-11-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,65.0,23.0,200.0,210.0,29.1,34.9,40.0
2006-11-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.09,0.2,0.0,40.0,25.0,20.0,20.0,21.0,23.9,51.0
2006-11-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.65,0.0,0.0,0.0,51.0,23.0,280.0,290.0,30.0,38.9,55.0
2006-11-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",17.9,0.0,0.0,0.0,55.0,30.0,340.0,350.0,40.0,51.9,45.0
2006-11-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,45.0,22.0,10.0,30.0,17.9,21.9,66.0
2006-11-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,66.0,25.0,280.0,280.0,32.0,38.0,54.0
2006-11-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.17,0.0,0.0,0.0,54.0,28.0,220.0,210.0,17.0,21.9,55.0
2006-11-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.38,0.0,0.0,0.0,55.0,29.0,40.0,30.0,17.0,21.9,52.0
2006-11-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,52.0,23.0,170.0,170.0,17.0,21.0,72.0
2006-11-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.61,0.0,0.0,0.0,72.0,31.0,220.0,220.0,16.1,19.9,68.0
2006-11-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,0.0,68.0,40.0,200.0,200.0,21.9,30.0,70.0
2006-11-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,70.0,38.0,200.0,200.0,23.9,30.0,63.0
2006-11-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.0,0.0,0.0,63.0,30.0,190.0,190.0,25.9,33.1,48.0
2006-11-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.96,0.0,0.0,0.0,48.0,24.0,150.0,150.0,29.1,33.1,57.0
2006-11-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,57.0,26.0,220.0,210.0,15.0,19.9,49.0
2006-11-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.95,0.0,0.0,0.0,49.0,16.0,60.0,80.0,17.0,17.9,38.0
2006-11-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.05,0.0,0.0,0.0,38.0,17.0,220.0,220.0,19.9,21.9,42.0
2006-11-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",13.65,0.14,2.8,0.0,42.0,20.0,30.0,30.0,23.9,31.1,20.0
2006-11-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.16,0.11,1.4,3.0,20.0,5.0,50.0,50.0,13.0,23.0,34.0
2006-11-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,4.0,34.0,0.0,220.0,210.0,17.9,21.9,31.0
2006-12-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,3.0,31.0,15.0,140.0,170.0,25.1,31.1,21.0
2006-12-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",7.83,0.05,0.5,3.0,21.0,3.0,210.0,250.0,14.1,16.1,33.0
2006-12-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,3.0,33.0,-1.0,200.0,220.0,15.0,17.9,49.0
2006-12-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,3.0,49.0,22.0,210.0,210.0,17.9,21.0,52.0
2006-12-05,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.75,0.0,0.0,1.0,52.0,26.0,280.0,280.0,30.0,38.0,46.0
2006-12-06,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,46.0,21.0,60.0,60.0,16.1,19.9,40.0
2006-12-07,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,0.0,40.0,19.0,220.0,210.0,16.1,17.0,61.0
2006-12-08,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,0.0,61.0,34.0,210.0,220.0,19.9,23.9,58.0
2006-12-09,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,58.0,29.0,220.0,220.0,17.9,21.0,56.0
2006-12-10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,56.0,32.0,160.0,180.0,19.9,25.1,47.0
2006-12-11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.74,0.0,0.0,0.0,47.0,30.0,360.0,360.0,25.9,31.1,51.0
2006-12-12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,0.0,51.0,28.0,280.0,280.0,23.0,29.1,57.0
2006-12-13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,0.0,57.0,32.0,280.0,250.0,17.9,29.1,60.0
2006-12-14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,0.0,60.0,36.0,280.0,300.0,29.1,34.9,67.0
2006-12-15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",14.99,0.0,0.0,0.0,67.0,39.0,220.0,210.0,23.9,29.1,49.0
2006-12-16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.97,0.0,0.0,0.0,49.0,29.0,110.0,100.0,23.9,29.1,31.0
2006-12-17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.62,0.0,0.0,0.0,31.0,25.0,140.0,140.0,17.9,21.9,34.0
2006-12-18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.92,0.0,0.0,0.0,34.0,17.0,170.0,160.0,15.0,17.9,46.0
2006-12-19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.49,0.0,0.0,0.0,46.0,18.0,170.0,200.0,16.1,21.9,27.0
2006-12-20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",26.17,0.73,17.4,0.0,27.0,21.0,340.0,360.0,36.9,55.0,30.0
2006-12-21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",16.11,0.09,3.3,18.0,30.0,17.0,350.0,350.0,32.0,38.0,29.0
2006-12-22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.0,21.0,29.0,15.0,220.0,210.0,21.9,23.0,30.0
2006-12-23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",9.4,0.0,0.0,16.0,30.0,12.0,180.0,180.0,17.9,19.9,36.0
2006-12-24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.41,0.0,0.2,15.0,36.0,14.0,10.0,10.0,32.0,38.9,43.0
2006-12-25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.3,0.0,0.0,15.0,43.0,11.0,200.0,210.0,21.9,25.1,49.0
2006-12-26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",11.18,0.0,0.0,9.0,49.0,27.0,170.0,170.0,17.9,21.0,49.0
2006-12-27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.29,0.0,0.0,6.0,49.0,31.0,210.0,200.0,21.9,25.1,38.0
2006-12-28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",10.51,0.27,3.9,4.0,38.0,24.0,350.0,360.0,25.9,30.0,24.0
2006-12-29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",12.08,0.07,4.1,11.0,24.0,20.0,350.0,360.0,29.1,32.0,25.0
2006-12-30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",4.92,0.0,0.0,12.0,25.0,8.0,160.0,160.0,15.0,16.1,32.0
2006-12-31,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.5,0.0,0.0,11.0,32.0,8.0,170.0,170.0,21.9,25.1,31.0
2007-01-01,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",6.71,0.0,0.0,11.0,31.0,14.0,210.0,210.0,17.0,17.9,37.0
2007-01-02,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,10.0,37.0,8.0,200.0,210.0,16.1,17.9,49.0
2007-01-03,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",15.21,0.0,0.0,9.0,49.0,23.0,220.0,210.0,23.9,33.1,51.0
2007-01-04,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",8.72,0.0,0.0,9.0,51.0,30.0,60.0,280.0,17.9,23.0,30.0
